"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YBL062W" 25.7974995438142 0.299559962273135 0.276182674760614 1.0846442939724 0.278079229037504 0.662067791572849
"YBL061C" 995.811770042335 0.139117818562908 0.104903163432184 1.3261546555061 0.184788475428132 0.589265582922947
"YBL060W" 205.069183082405 -0.0275635307200572 0.118514128162994 -0.232575905905065 0.816090738597154 0.943531839713415
"YBL059C-A" 1807.33910506297 -0.20044793667328 0.105002285218049 -1.90898642117195 0.0562638433772056 0.391715703823751
"YBL059W" 311.508443595648 -0.0356503262413926 0.128073895230666 -0.278357476183457 0.780737959087215 0.930528741190133
"YBL058W" 1271.47079678095 0.0134329208841725 0.083135760807331 0.161578131404891 0.871638079606855 0.958880950318507
"YBL057C" 964.688757351763 0.0923099142615336 0.0857583445686973 1.07639571082891 0.281750319805487 0.663566007791784
"YBL056W" 5029.05321598584 -0.127020762495908 0.075191141335862 -1.68930488670912 0.0911610173950029 0.468410389660442
"YBL055C" 466.205532475743 0.124931513011522 0.117159495364188 1.06633707001874 0.286271297825166 0.66962907914565
"YBL054W" 2352.78202820796 -0.326335588993035 0.104352809630078 -3.12723337445219 0.00176459794129128 0.116576233284465
"YBL052C" 1690.22770030657 0.0634416734592887 0.0916364363142168 0.692319300171717 0.488736832289573 0.807550812565356
"YBL051C" 816.429196907057 -0.105308675016219 0.0734365000717039 -1.43400999385039 0.151569410927441 0.55201558990903
"YBL050W" 1263.53053718632 -0.0214339202498724 0.106911302710578 -0.200483201555375 0.841102694520439 0.95259811863559
"YBL047C" 2093.68813642313 -0.0233551800429009 0.102858546707465 -0.227061151362796 0.820376191808782 0.944821211742235
"YBL046W" 260.302943767169 0.116174757200546 0.100199464494391 1.15943491102239 0.246278953408708 0.641623216916932
"YBL045C" 4932.37431289018 0.207612434842835 0.0954665557984317 2.17471378438737 0.0296515712802621 0.330919264804572
"YBL043W" 95.2571747011663 -0.182760883114625 0.149537523666741 -1.22217406463094 0.221641809407429 0.625266672106914
"YBL042C" 4467.0192812951 -0.105628026223917 0.12323806264601 -0.857105539928223 0.391386559770828 0.742128835520875
"YBL041W" 2169.01751289526 -0.174858938106698 0.0900627821083035 -1.9415227246303 0.0521949057819235 0.383096320684441
"YBL040C" 1812.22417325413 -0.150817246458225 0.0826287111795052 -1.825240213787 0.0679647877894276 0.419784509624383
"YBL039W-B" 231.481697351618 0.107438845020889 0.140729321635562 0.763443209789051 0.445199118738249 0.778947617778442
"YBL039C" 34.4070710553334 -0.398103398237055 0.242926673948788 -1.63878009675043 0.101259065736823 0.481371572285991
"YBL038W" 1166.65002455612 0.0847657799347069 0.0787202284863444 1.07679794081659 0.281570545479565 0.663484252157064
"YBL037W" 121.765694093508 -0.275955290133563 0.197515912786808 -1.39712940714514 0.162374660105352 0.567922969843891
"YBL036C" 497.206095183843 0.0673912571193587 0.146683448251263 0.459433275688477 0.64592305721259 0.878902473893226
"YBL035C" 165.200985713202 0.356234294334305 0.105508710454683 3.37634961890005 0.000734545142865673 0.089160770573633
