"Gene_Name" "Gene_ID"
"10392" "INO4" "YOL108C"
"10393" "MSB4-MDY2" "YOL112W-YOL111C"
"10394" "YOL106W" "YOL106W"
"10395" "tT(AGU)O1" "tT(AGU)O1"
"10396" "MDY2-SHR5" "YOL111C-YOL110W"
"10397" "WSC3" "YOL105C"
"10398" "SHR5-ZEO1" "YOL110W-YOL109W"
"10399" "ZEO1-SUF1" "YOL109W-tG(UCC)O"
"10400" "SUF1-INO4" "tG(UCC)O-YOL108C"
"10401" "NDJ1" "YOL104C"
"10402" "INO4-YOL107W" "YOL108C-YOL107W"
"10403" "YOL103W-A" "YOL103W-A"
"10404" "YOL103W-B" "YOL103W-B"
"10405" "YOL107W-YOL106W" "YOL107W-YOL106W"
"10406" "YOL106W-tT(AGU)O1" "YOL106W-tT(AGU)O1"
"10407" "tT(AGU)O1-WSC3" "tT(AGU)O1-YOL105C"
"10408" "WSC3-NDJ1" "YOL105C-YOL104C"
"10409" "NDJ1-YOL103W-A" "YOL104C-YOL103W-A"
"10410" "ITR2" "YOL103W"
"10411" "TPT1" "YOL102C"
"10412" "IZH4" "YOL101C"
"10413" "YOL103W-B-ITR2" "YOL103W-B-YOL103W"
"10414" "PKH2" "YOL100W"
"10415" "TPT1-IZH4" "YOL102C-YOL101C"
"10416" "YOL099C" "YOL099C"
"10417" "YOL098C" "YOL098C"
"10418" "IZH4-PKH2" "YOL101C-YOL100W"
"10419" "SNR58" "snR58"
"10420" "YOL097W-A" "YOL097W-A"
"10421" "WRS1" "YOL097C"
"10422" "YOL099C-YOL098C" "YOL099C-YOL098C"
"10423" "COQ3" "YOL096C"
"10424" "HMI1" "YOL095C"
"10425" "YOL098C-SNR58" "YOL098C-snR58"
"10426" "YOL097W-A-WRS1" "YOL097W-A-YOL097C"
"10427" "RFC4" "YOL094C"
"10428" "TRM10" "YOL093W"
"10429" "WRS1-COQ3" "YOL097C-YOL096C"
"10430" "YPQ1" "YOL092W"
"10431" "SPO21" "YOL091W"
"10432" "MSH2" "YOL090W"
"10433" "RFC4-TRM10" "YOL094C-YOL093W"
"10434" "TRM10-YPQ1" "YOL093W-YOL092W"
"10435" "YPQ1-SPO21" "YOL092W-YOL091W"
"10436" "HAL9" "YOL089C"
"10437" "SPO21-MSH2" "YOL091W-YOL090W"
"10438" "MPD2" "YOL088C"
"10439" "DUF1" "YOL087C"
"10440" "MSH2-HAL9" "YOL090W-YOL089C"
"10441" "HAL9-MPD2" "YOL089C-YOL088C"
"10442" "MHF1" "YOL086W-A"
"10443" "ADH1" "YOL086C"
"10444" "MPD2-DUF1" "YOL088C-YOL087C"
"10445" "YOL085W-A" "YOL085W-A"
"10446" "YOL085C" "YOL085C"
"10447" "PHM7" "YOL084W"
"10448" "DUF1-MHF1" "YOL087C-YOL086W-A"
"10449" "ADH1-YOL085W-A" "YOL086C-YOL085W-A"
"10450" "ATG34" "YOL083W"
"10451" "YOL083C-A" "YOL083C-A"
"10452" "YOL085C-PHM7" "YOL085C-YOL084W"
"10453" "ATG19" "YOL082W"
"10454" "PHM7-ATG34" "YOL084W-YOL083W"
"10455" "IRA2" "YOL081W"
"10456" "ATG34-ATG19" "YOL083W-YOL082W"
"10457" "ATG19-IRA2" "YOL082W-YOL081W"
"10458" "REX4" "YOL080C"
"10459" "YOL079W" "YOL079W"
"10460" "AVO1" "YOL078W"
"10461" "ATP19" "YOL077W-A"
"10462" "IRA2-REX4" "YOL081W-YOL080C"
"10463" "BRX1" "YOL077C"
"10464" "YOL079W-AVO1" "YOL079W-YOL078W"
"10465" "MDM20" "YOL076W"
"10466" "YOL075C" "YOL075C"
"10467" "AVO1-ATP19" "YOL078W-YOL077W-A"
"10468" "ATP19-BRX1" "YOL077W-A-YOL077C"
"10469" "BRX1-MDM20" "YOL077C-YOL076W"
"10470" "DSC2" "YOL073C"
"10471" "MDM20-YOL075C" "YOL076W-YOL075C"
"10472" "THP1" "YOL072W"
"10473" "SDH5" "YOL071W"
"10474" "NBA1" "YOL070C"
"10475" "YOL075C-DSC2" "YOL075C-YOL073C"
"10476" "NUF2" "YOL069W"
"10477" "DSC2-THP1" "YOL073C-YOL072W"
"10478" "HST1" "YOL068C"
"10479" "THP1-SDH5" "YOL072W-YOL071W"
"10480" "RTG1" "YOL067C"
"10481" "SDH5-NBA1" "YOL071W-YOL070C"
"10482" "RIB2" "YOL066C"
"10483" "NBA1-NUF2" "YOL070C-YOL069W"
"10484" "INP54" "YOL065C"
"10485" "MET22" "YOL064C"
"10486" "CRT10" "YOL063C"
"10487" "RTG1-RIB2" "YOL067C-YOL066C"
"10488" "RIB2-INP54" "YOL066C-YOL065C"
"10489" "APM4" "YOL062C"
"10490" "INP54-MET22" "YOL065C-YOL064C"
"10491" "MET22-CRT10" "YOL064C-YOL063C"
"10492" "PRS5" "YOL061W"
"10493" "MAM3" "YOL060C"
"10494" "CRT10-APM4" "YOL063C-YOL062C"
"10495" "GPD2" "YOL059W"
"10496" "PRS5-MAM3" "YOL061W-YOL060C"
"10497" "ARG1" "YOL058W"
"10498" "YOL057W" "YOL057W"
"10499" "MAM3-GPD2" "YOL060C-YOL059W"
"10500" "GPM3" "YOL056W"
"10501" "GPD2-ARG1" "YOL059W-YOL058W"
"10502" "THI20" "YOL055C"
"10503" "tG(GCC)O1" "tG(GCC)O1"
"10504" "YOL057W-GPM3" "YOL057W-YOL056W"
"10505" "tN(GUU)O1" "tN(GUU)O1"
"10506" "PSH1" "YOL054W"
"10507" "GPM3-THI20" "YOL056W-YOL055C"
"10508" "AIM39" "YOL053W"
"10509" "THI20-tG(GCC)O1" "YOL055C-tG(GCC)O1"
"10510" "DDR2" "YOL052C-A"
"10511" "tG(GCC)O1-tN(GUU)O1" "tG(GCC)O1-tN(GUU)O1"
"10512" "SPE2" "YOL052C"
"10513" "SNR81" "snR81"
"10514" "PSH1-AIM39" "YOL054W-YOL053W"
"10515" "GAL11" "YOL051W"
"10516" "AIM39-DDR2" "YOL053W-YOL052C-A"
"10517" "DDR2-SPE2" "YOL052C-A-YOL052C"
"10518" "YOL050C" "YOL050C"
"10519" "GSH2" "YOL049W"
"10520" "SPE2-SNR81" "YOL052C-snR81"
"10521" "SNR81-GAL11" "snR81-YOL051W"
"10522" "RRT8" "YOL048C"
"10523" "LDS2" "YOL047C"
"10524" "YOL050C-GSH2" "YOL050C-YOL049W"
"10525" "PSK2" "YOL045W"
"10526" "YOL046C" "YOL046C"
"10527" "GSH2-RRT8" "YOL049W-YOL048C"
"10528" "RRT8-LDS2" "YOL048C-YOL047C"
"10529" "PEX15" "YOL044W"
"10530" "LDS2-YOL046C" "YOL047C-YOL046C"
"10531" "NTG2" "YOL043C"
"10532" "NGL1" "YOL042W"
"10533" "NOP12" "YOL041C"
"10534" "PSK2-PEX15" "YOL045W-YOL044W"
"10535" "RPS15" "YOL040C"
"10536" "PEX15-NTG2" "YOL044W-YOL043C"
"10537" "RPP2A" "YOL039W"
"10538" "NTG2-NGL1" "YOL043C-YOL042W"
"10539" "YOL038C-A" "YOL038C-A"
"10540" "PRE6" "YOL038W"
"10541" "NGL1-NOP12" "YOL042W-YOL041C"
"10542" "YOL036W" "YOL036W"
"10543" "YOL037C" "YOL037C"
"10544" "NOP12-RPS15" "YOL041C-YOL040C"
"10545" "YOL035C" "YOL035C"
"10546" "RPS15-RPP2A" "YOL040C-YOL039W"
"10547" "SNR50" "snR50"
"10548" "RPP2A-YOL038C-A" "YOL039W-YOL038C-A"
"10549" "SMC5" "YOL034W"
"10550" "YOL038C-A-PRE6" "YOL038C-A-YOL038W"
"10551" "PRE6-YOL037C" "YOL038W-YOL037C"
"10552" "MSE1" "YOL033W"
"10553" "YOL035C-SNR50" "YOL035C-snR50"
"10554" "SNR50-SMC5" "snR50-YOL034W"
"10555" "OPI10" "YOL032W"
"10556" "SIL1" "YOL031C"
"10557" "GAS5" "YOL030W"
"10558" "SMC5-MSE1" "YOL034W-YOL033W"
"10559" "YOL029C" "YOL029C"
"10560" "MSE1-OPI10" "YOL033W-YOL032W"
"10561" "YAP7" "YOL028C"
"10562" "OPI10-SIL1" "YOL032W-YOL031C"
"10563" "MDM38" "YOL027C"
"10564" "SIL1-GAS5" "YOL031C-YOL030W"
"10565" "MIM1" "YOL026C"
"10566" "GAS5-YOL029C" "YOL030W-YOL029C"
"10567" "tS(GCU)O" "tS(GCU)O"
"10568" "LAG2" "YOL025W"
"10569" "YOL029C-YAP7" "YOL029C-YOL028C"
"10570" "YAP7-MDM38" "YOL028C-YOL027C"
"10571" "YOL024W" "YOL024W"
"10572" "IFM1" "YOL023W"
"10573" "MDM38-MIM1" "YOL027C-YOL026C"
"10574" "MIM1-tS(GCU)O" "YOL026C-tS(GCU)O"
"10575" "tS(GCU)O-LAG2" "tS(GCU)O-YOL025W"
"10576" "TSR4" "YOL022C"
"10577" "LAG2-YOL024W" "YOL025W-YOL024W"
"10578" "SUF17" "tG(GCC)O2"
"10579" "DIS3" "YOL021C"
"10580" "YOL024W-IFM1" "YOL024W-YOL023W"
"10581" "IFM1-TSR4" "YOL023W-YOL022C"
"10582" "TAT2" "YOL020W"
"10583" "TSR4-SUF17" "YOL022C-tG(GCC)O2"
"10584" "SUF17-DIS3" "tG(GCC)O2-YOL021C"
"10585" "SUP3" "tY(GUA)O"
"10586" "YOL019W-A" "YOL019W-A"
"10587" "YOL019W" "YOL019W"
"10588" "DIS3-TAT2" "YOL021C-YOL020W"
"10589" "TLG2" "YOL018C"
"10590" "ESC8" "YOL017W"
"10591" "TAT2-SUP3" "YOL020W-tY(GUA)O"
"10592" "SUP3-YOL019W-A" "tY(GUA)O-YOL019W-A"
"10593" "YOL019W-A-YOL019W" "YOL019W-A-YOL019W"
"10594" "CMK2" "YOL016C"
"10595" "YOL019W-TLG2" "YOL019W-YOL018C"
"10596" "TLG2-ESC8" "YOL018C-YOL017W"
"10597" "IRC10" "YOL015W"
"10598" "YOL014W" "YOL014W"
"10599" "ESC8-CMK2" "YOL017W-YOL016C"
"10600" "YOL013W-B" "YOL013W-B"
"10601" "YOL013W-A" "YOL013W-A"
"10602" "tP(UGG)O1" "tP(UGG)O1"
"10603" "HRD1" "YOL013C"
"10604" "CMK2-IRC10" "YOL016C-YOL015W"
"10605" "HTZ1" "YOL012C"
"10606" "IRC10-YOL014W" "YOL015W-YOL014W"
"10607" "YOL014W-YOL013W-B" "YOL014W-YOL013W-B"
"10608" "PLB3" "YOL011W"
"10609" "YOL013W-B-YOL013W-A" "YOL013W-B-YOL013W-A"
"10610" "RCL1" "YOL010W"
"10611" "HRD1-HTZ1" "YOL013C-YOL012C"
"10612" "HTZ1-PLB3" "YOL012C-YOL011W"
"10613" "MDM12" "YOL009C"
"10614" "COQ10" "YOL008W"
"10615" "CSI2" "YOL007C"
"10616" "PLB3-RCL1" "YOL011W-YOL010W"
"10617" "TOP1" "YOL006C"
"10618" "RCL1-MDM12" "YOL010W-YOL009C"
"10619" "MDM12-COQ10" "YOL009C-YOL008W"
"10620" "RPB11" "YOL005C"
"10621" "COQ10-CSI2" "YOL008W-YOL007C"
"10622" "SIN3" "YOL004W"
"10623" "CSI2-TOP1" "YOL007C-YOL006C"
"10624" "TOP1-RPB11" "YOL006C-YOL005C"
"10625" "RPB11-SIN3" "YOL005C-YOL004W"
"10626" "PFA4" "YOL003C"
"10627" "IZH2" "YOL002C"
"10628" "PHO80" "YOL001W"
"10629" "SIN3-PFA4" "YOL004W-YOL003C"
"10630" "RRP6" "YOR001W"
"10631" "PFA4-IZH2" "YOL003C-YOL002C"
"10632" "ALG6" "YOR002W"
"10633" "IZH2-PHO80" "YOL002C-YOL001W"
"10634" "PHO80-RRP6" "YOL001W-YOR001W"
"10635" "YSP3" "YOR003W"
"10636" "UTP23" "YOR004W"
"10637" "RRP6-ALG6" "YOR001W-YOR002W"
"10638" "DNL4" "YOR005C"
"10639" "ALG6-YSP3" "YOR002W-YOR003W"
"10640" "TSR3" "YOR006C"
"10641" "YSP3-UTP23" "YOR003W-YOR004W"
"10642" "SGT2" "YOR007C"
"10643" "UTP23-DNL4" "YOR004W-YOR005C"
"10644" "tR(ACG)O" "tR(ACG)O"
"10645" "SLG1" "YOR008C"
"10646" "DNL4-TSR3" "YOR005C-YOR006C"
"10647" "YOR008C-A" "YOR008C-A"
"10648" "YOR008W-B" "YOR008W-B"
"10649" "TIR4" "YOR009W"
"10650" "SGT2-tR(ACG)O" "YOR007C-tR(ACG)O"
"10651" "tR(ACG)O-SLG1" "tR(ACG)O-YOR008C"
"10652" "TIR2" "YOR010C"
"10653" "YOR008C-A-YOR008W-B" "YOR008C-A-YOR008W-B"
"10654" "AUS1" "YOR011W"
"10655" "TIR4-TIR2" "YOR009W-YOR010C"
"10656" "TIR2-AUS1" "YOR010C-YOR011W"
"10657" "tT(AGU)O2" "tT(AGU)O2"
"10658" "YOR011W-A" "YOR011W-A"
"10659" "YOR012W" "YOR012W"
"10660" "IRC11" "YOR013W"
"10661" "RTS1" "YOR014W"
"10662" "AUS1-tT(AGU)O2" "YOR011W-tT(AGU)O2"
"10663" "tT(AGU)O2-YOR011W-A" "tT(AGU)O2-YOR011W-A"
"10664" "YOR015W" "YOR015W"
"10665" "ERP4" "YOR016C"
"10666" "YOR011W-A-YOR012W" "YOR011W-A-YOR012W"
"10667" "PET127" "YOR017W"
"10668" "IRC11-RTS1" "YOR013W-YOR014W"
"10669" "ROD1" "YOR018W"
"10670" "YOR015W-ERP4" "YOR015W-YOR016C"
"10671" "ERP4-PET127" "YOR016C-YOR017W"
"10672" "YOR019W" "YOR019W"
"10673" "PET127-ROD1" "YOR017W-YOR018W"
"10674" "HSP10" "YOR020C"
"10675" "YOR020W-A" "YOR020W-A"
"10676" "ROD1-YOR019W" "YOR018W-YOR019W"
"10677" "SFM1" "YOR021C"
"10678" "YOR022C" "YOR022C"
"10679" "AHC1" "YOR023C"
"10680" "HSP10-YOR020W-A" "YOR020C-YOR020W-A"
"10681" "YOR020W-A-SFM1" "YOR020W-A-YOR021C"
"10682" "YOR024W" "YOR024W"
"10683" "HST3" "YOR025W"
"10684" "SFM1-YOR022C" "YOR021C-YOR022C"
"10685" "BUB3" "YOR026W"
"10686" "YOR022C-AHC1" "YOR022C-YOR023C"
"10687" "STI1" "YOR027W"
"10688" "AHC1-YOR024W" "YOR023C-YOR024W"
"10689" "CIN5" "YOR028C"
"10690" "YOR029W" "YOR029W"
"10691" "HST3-BUB3" "YOR025W-YOR026W"
"10692" "BUB3-STI1" "YOR026W-YOR027W"
"10693" "DFG16" "YOR030W"
"10694" "STI1-CIN5" "YOR027W-YOR028C"
"10695" "CRS5" "YOR031W"
"10696" "CIN5-YOR029W" "YOR028C-YOR029W"
"10697" "HMS1" "YOR032C"
"10698" "YOR029W-DFG16" "YOR029W-YOR030W"
"10699" "YOR032W-A" "YOR032W-A"
"10700" "EXO1" "YOR033C"
"10701" "DFG16-CRS5" "YOR030W-YOR031W"
"10702" "CRS5-HMS1" "YOR031W-YOR032C"
"10703" "AKR2" "YOR034C"
"10704" "HMS1-YOR032W-A" "YOR032C-YOR032W-A"
"10705" "YOR034C-A" "YOR034C-A"
"10706" "SHE4" "YOR035C"
"10707" "EXO1-AKR2" "YOR033C-YOR034C"
"10708" "PEP12" "YOR036W"
"10709" "CYC2" "YOR037W"
"10710" "AKR2-YOR034C-A" "YOR034C-YOR034C-A"
"10711" "HIR2" "YOR038C"
"10712" "SHE4-PEP12" "YOR035C-YOR036W"
"10713" "CKB2" "YOR039W"
"10714" "PEP12-CYC2" "YOR036W-YOR037W"
"10715" "GLO4" "YOR040W"
"10716" "SNR9" "snR9"
"10717" "CUE5" "YOR042W"
"10718" "YOR041C" "YOR041C"
"10719" "SNR62" "snR62"
"10720" "HIR2-CKB2" "YOR038C-YOR039W"
"10721" "WHI2" "YOR043W"
"10722" "CKB2-GLO4" "YOR039W-YOR040W"
"10723" "IRC23" "YOR044W"
"10724" "SNR9-YOR041C" "snR9-YOR041C"
"10725" "TOM6" "YOR045W"
"10726" "DBP5" "YOR046C"
"10727" "SNR62-WHI2" "snR62-YOR043W"
"10728" "STD1" "YOR047C"
"10729" "WHI2-IRC23" "YOR043W-YOR044W"
"10730" "RAT1" "YOR048C"
"10731" "IRC23-TOM6" "YOR044W-YOR045W"
"10732" "TOM6-DBP5" "YOR045W-YOR046C"
"10733" "DBP5-STD1" "YOR046C-YOR047C"
"10734" "RSB1" "YOR049C"
"10735" "STD1-RAT1" "YOR047C-YOR048C"
"10736" "YOR050C" "YOR050C"
"10737" "ETT1" "YOR051C"
"10738" "TMC1" "YOR052C"
"10739" "RAT1-RSB1" "YOR048C-YOR049C"
"10740" "YOR053W" "YOR053W"
"10741" "VHS3" "YOR054C"
"10742" "RSB1-YOR050C" "YOR049C-YOR050C"
"10743" "YOR055W" "YOR055W"
"10744" "YOR050C-ETT1" "YOR050C-YOR051C"
"10745" "NOB1" "YOR056C"
"10746" "ETT1-TMC1" "YOR051C-YOR052C"
"10747" "SGT1" "YOR057W"
"10748" "TMC1-YOR053W" "YOR052C-YOR053W"
"10749" "ASE1" "YOR058C"
"10750" "YOR055W-NOB1" "YOR055W-YOR056C"
"10751" "NOB1-SGT1" "YOR056C-YOR057W"
"10752" "SGT1-ASE1" "YOR057W-YOR058C"
"10753" "tK(UUU)O" "tK(UUU)O"
"10754" "LPL1" "YOR059C"
"10755" "SLD7" "YOR060C"
"10756" "ASE1-tK(UUU)O" "YOR058C-tK(UUU)O"
"10757" "CKA2" "YOR061W"
"10758" "YOR062C" "YOR062C"
"10759" "RPL3" "YOR063W"
"10760" "YNG1" "YOR064C"
"10761" "SLD7-CKA2" "YOR060C-YOR061W"
"10762" "CYT1" "YOR065W"
"10763" "CKA2-YOR062C" "YOR061W-YOR062C"
"10764" "YOR062C-RPL3" "YOR062C-YOR063W"
"10765" "MSA1" "YOR066W"
"10766" "RPL3-YNG1" "YOR063W-YOR064C"
"10767" "ALG8" "YOR067C"
"10768" "YNG1-CYT1" "YOR064C-YOR065W"
"10769" "VPS5" "YOR069W"
"10770" "VAM10" "YOR068C"
"10771" "CYT1-MSA1" "YOR065W-YOR066W"
"10772" "GYP1" "YOR070C"
"10773" "ALG8-VPS5" "YOR067C-YOR069W"
"10774" "NRT1" "YOR071C"
"10775" "VPS5-GYP1" "YOR069W-YOR070C"
"10776" "YOR072W" "YOR072W"
"10777" "YOR072W-A" "YOR072W-A"
"10778" "GYP1-NRT1" "YOR070C-YOR071C"
"10779" "SUF11" "tP(UGG)O2"
"10780" "YOR072W-B" "YOR072W-B"
"10781" "SGO1" "YOR073W"
"10782" "NRT1-YOR072W" "YOR071C-YOR072W"
"10783" "CDC21" "YOR074C"
"10784" "YOR072W-A-SUF11" "YOR072W-A-tP(UGG)O2"
"10785" "YOR073W-A" "YOR073W-A"
"10786" "UFE1" "YOR075W"
"10787" "SKI7" "YOR076C"
"10788" "RTS2" "YOR077W"
"10789" "YOR073W-A-UFE1" "YOR073W-A-YOR075W"
"10790" "BUD21" "YOR078W"
"10791" "ATX2" "YOR079C"
"10792" "DIA2" "YOR080W"
"10793" "SKI7-RTS2" "YOR076C-YOR077W"
"10794" "TGL5" "YOR081C"
"10795" "RTS2-BUD21" "YOR077W-YOR078W"
"10796" "BUD21-ATX2" "YOR078W-YOR079C"
"10797" "WHI5" "YOR083W"
"10798" "YOR082C" "YOR082C"
"10799" "LPX1" "YOR084W"
"10800" "DIA2-TGL5" "YOR080W-YOR081C"
"10801" "OST3" "YOR085W"
"10802" "TCB1" "YOR086C"
"10803" "WHI5-LPX1" "YOR083W-YOR084W"
"10804" "LPX1-OST3" "YOR084W-YOR085W"
"10805" "tN(GUU)O2" "tN(GUU)O2"
"10806" "YVC1" "YOR087W"
"10807" "VPS21" "YOR089C"
"10808" "PTC5" "YOR090C"
"10809" "TCB1-tN(GUU)O2" "YOR086C-tN(GUU)O2"
"10810" "TMA46" "YOR091W"
"10811" "YVC1-VPS21" "YOR087W-YOR089C"
"10812" "ECM3" "YOR092W"
"10813" "VPS21-PTC5" "YOR089C-YOR090C"
"10814" "YOR093C" "YOR093C"
"10815" "PTC5-TMA46" "YOR090C-YOR091W"
"10816" "TMA46-ECM3" "YOR091W-YOR092W"
"10817" "ARF3" "YOR094W"
"10818" "RKI1" "YOR095C"
"10819" "RPS7A" "YOR096W"
"10820" "YOR097C" "YOR097C"
"10821" "NUP1" "YOR098C"
"10822" "RKI1-RPS7A" "YOR095C-YOR096W"
"10823" "KTR1" "YOR099W"
"10824" "YOR097C-NUP1" "YOR097C-YOR098C"
"10825" "CRC1" "YOR100C"
"10826" "RAS1" "YOR101W"
"10827" "NUP1-KTR1" "YOR098C-YOR099W"
"10828" "YOR102W" "YOR102W"
"10829" "OST2" "YOR103C"
"10830" "PIN2" "YOR104W"
"10831" "YOR105W" "YOR105W"
"10832" "VAM3" "YOR106W"
"10833" "CRC1-RAS1" "YOR100C-YOR101W"
"10834" "RAS1-YOR102W" "YOR101W-YOR102W"
"10835" "RGS2" "YOR107W"
"10836" "OST2-PIN2" "YOR103C-YOR104W"
"10837" "LEU9" "YOR108W"
"10838" "YOR105W-VAM3" "YOR105W-YOR106W"
"10839" "YOR108C-A" "YOR108C-A"
"10840" "VAM3-RGS2" "YOR106W-YOR107W"
"10841" "INP53" "YOR109W"
"10842" "RGS2-LEU9" "YOR107W-YOR108W"
"10843" "TFC7" "YOR110W"
"10844" "LEU9-INP53" "YOR108W-YOR109W"
"10845" "YOR111W" "YOR111W"
"10846" "CEX1" "YOR112W"
"10847" "AZF1" "YOR113W"
"10848" "YOR111W-CEX1" "YOR111W-YOR112W"
"10849" "YOR114W" "YOR114W"
"10850" "TRS33" "YOR115C"
"10851" "CEX1-AZF1" "YOR112W-YOR113W"
"10852" "RPO31" "YOR116C"
"10853" "AZF1-YOR114W" "YOR113W-YOR114W"
"10854" "YOR114W-TRS33" "YOR114W-YOR115C"
"10855" "TRS33-RPO31" "YOR115C-YOR116C"
"10856" "RPT5" "YOR117W"
"10857" "RTC5" "YOR118W"
"10858" "RIO1" "YOR119C"
"10859" "RPO31-RPT5" "YOR116C-YOR117W"
"10860" "GCY1" "YOR120W"
"10861" "RPT5-RTC5" "YOR117W-YOR118W"
"10862" "YOR121C" "YOR121C"
"10863" "PFY1" "YOR122C"
"10864" "LEO1" "YOR123C"
"10865" "RTC5-RIO1" "YOR118W-YOR119C"
"10866" "UBP2" "YOR124C"
"10867" "RIO1-GCY1" "YOR119C-YOR120W"
"10868" "PFY1-LEO1" "YOR122C-YOR123C"
"10869" "CAT5" "YOR125C"
"10870" "IAH1" "YOR126C"
"10871" "RGA1" "YOR127W"
"10872" "ADE2" "YOR128C"
"10873" "CAT5-IAH1" "YOR125C-YOR126C"
"10874" "IAH1-RGA1" "YOR126C-YOR127W"
"10875" "AFI1" "YOR129C"
"10876" "RGA1-ADE2" "YOR127W-YOR128C"
"10877" "ORT1" "YOR130C"
"10878" "ADE2-AFI1" "YOR128C-YOR129C"
"10879" "tD(GUC)O" "tD(GUC)O"
"10880" "VPS17" "YOR132W"
"10881" "YOR131C" "YOR131C"
"10882" "AFI1-ORT1" "YOR129C-YOR130C"
"10883" "EFT1" "YOR133W"
"10884" "ORT1-tD(GUC)O" "YOR130C-tD(GUC)O"
"10885" "tD(GUC)O-YOR131C" "tD(GUC)O-YOR131C"
"10886" "YOR131C-VPS17" "YOR131C-YOR132W"
"10887" "BAG7" "YOR134W"
"10888" "IDH2" "YOR136W"
"10889" "IRC14" "YOR135C"
"10890" "SIA1" "YOR137C"
"10891" "EFT1-BAG7" "YOR133W-YOR134W"
"10892" "RUP1" "YOR138C"
"10893" "IDH2-SIA1" "YOR136W-YOR137C"
"10894" "SFL1" "YOR140W"
"10895" "YOR139C" "YOR139C"
"10896" "SIA1-RUP1" "YOR137C-YOR138C"
"10897" "ARP8" "YOR141C"
"10898" "RUP1-YOR139C" "YOR138C-YOR139C"
"10899" "LSC1" "YOR142W"
"10900" "SUF5" "tG(CCC)O"
"10901" "SFL1-ARP8" "YOR140W-YOR141C"
"10902" "YOR142W-A" "YOR142W-A"
"10903" "YOR142W-B" "YOR142W-B"
"10904" "ARP8-LSC1" "YOR141C-YOR142W"
"10905" "LSC1-SUF5" "YOR142W-tG(CCC)O"
"10906" "SUF5-YOR142W-A" "tG(CCC)O-YOR142W-A"
"10907" "THI80" "YOR143C"
"10908" "ELG1" "YOR144C"
"10909" "PNO1" "YOR145C"
"10910" "YOR142W-B-THI80" "YOR142W-B-YOR143C"
"10911" "YOR146W" "YOR146W"
"10912" "MDM32" "YOR147W"
"10913" "THI80-ELG1" "YOR143C-YOR144C"
"10914" "SPP2" "YOR148C"
"10915" "SMP3" "YOR149C"
"10916" "ELG1-PNO1" "YOR144C-YOR145C"
"10917" "YOR146W-MDM32" "YOR146W-YOR147W"
"10918" "MRPL23" "YOR150W"
"10919" "RPB2" "YOR151C"
"10920" "MDM32-SPP2" "YOR147W-YOR148C"
"10921" "SPP2-SMP3" "YOR148C-YOR149C"
"10922" "SMP3-MRPL23" "YOR149C-YOR150W"
"10923" "YOR152C" "YOR152C"
"10924" "MRPL23-RPB2" "YOR150W-YOR151C"
"10925" "PDR5" "YOR153W"
"10926" "RPB2-YOR152C" "YOR151C-YOR152C"
"10927" "YOR152C-PDR5" "YOR152C-YOR153W"
"10928" "SLP1" "YOR154W"
"10929" "ISN1" "YOR155C"
"10930" "NFI1" "YOR156C"
"10931" "PUP1" "YOR157C"
"10932" "SLP1-ISN1" "YOR154W-YOR155C"
"10933" "PET123" "YOR158W"
"10934" "ISN1-NFI1" "YOR155C-YOR156C"
"10935" "SME1" "YOR159C"
"10936" "MTR10" "YOR160W"
"10937" "YOR161W-A" "YOR161W-A"
"10938" "PNS1" "YOR161C"
"10939" "YOR161W-B" "YOR161W-B"
"10940" "YOR161C-C" "YOR161C-C"
"10941" "YRR1" "YOR162C"
"10942" "MTR10-PNS1" "YOR160W-YOR161C"
"10943" "DDP1" "YOR163W"
"10944" "GET4" "YOR164C"
"10945" "PNS1-YOR161C-C" "YOR161C-YOR161C-C"
"10946" "YOR161C-C-YRR1" "YOR161C-C-YOR162C"
"10947" "SEY1" "YOR165W"
"10948" "YRR1-DDP1" "YOR162C-YOR163W"
"10949" "SWT1" "YOR166C"
"10950" "DDP1-GET4" "YOR163W-YOR164C"
"10951" "RPS28A" "YOR167C"
"10952" "GLN4" "YOR168W"
"10953" "GET4-SEY1" "YOR164C-YOR165W"
"10954" "YOR169C" "YOR169C"
"10955" "YOR170W" "YOR170W"
"10956" "SEY1-SWT1" "YOR165W-YOR166C"
"10957" "LCB4" "YOR171C"
"10958" "SWT1-RPS28A" "YOR166C-YOR167C"
"10959" "RPS28A-GLN4" "YOR167C-YOR168W"
"10960" "YRM1" "YOR172W"
"10961" "DCS2" "YOR173W"
"10962" "MED4" "YOR174W"
"10963" "LCB4-YRM1" "YOR171C-YOR172W"
"10964" "ALE1" "YOR175C"
"10965" "YRM1-DCS2" "YOR172W-YOR173W"
"10966" "HEM15" "YOR176W"
"10967" "DCS2-MED4" "YOR173W-YOR174W"
"10968" "tV(AAC)O" "tV(AAC)O"
"10969" "MPC54" "YOR177C"
"10970" "ALE1-HEM15" "YOR175C-YOR176W"
"10971" "GAC1" "YOR178C"
"10972" "tV(AAC)O-MPC54" "tV(AAC)O-YOR177C"
"10973" "SYC1" "YOR179C"
"10974" "MPC54-GAC1" "YOR177C-YOR178C"
"10975" "DCI1" "YOR180C"
"10976" "GAC1-SYC1" "YOR178C-YOR179C"
"10977" "LAS17" "YOR181W"
"10978" "SYC1-DCI1" "YOR179C-YOR180C"
"10979" "RPS30B" "YOR182C"
"10980" "FYV12" "YOR183W"
"10981" "SER1" "YOR184W"
